"vservhost-12.tscrm.com,""vmnic0"","""","""",""68-05-ca-05-ed-78"",,,,""True"",""1000"""
"ts1-usr-esxi13.tscrm.com,""vmk7"",""10.15.0.213"",""255.255.255.0"",""00-50-56-66-d0-b7"",""dpg-iscsi05-vlan15"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk8"",""10.16.0.213"",""255.255.255.0"",""00-50-56-65-f7-4a"",""dpg-iscsi06-vlan16"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk9"",""10.17.0.213"",""255.255.255.0"",""00-50-56-61-c3-fe"",""dpg-iscsi07-vlan17"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk10"",""10.18.0.213"",""255.255.255.0"",""00-50-56-6f-8f-04"",""dpg-iscsi08-vlan18"",""False"",""1500"",,"
"ts1-usr-esxi09.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-7b-2a"",,,,""True"",""10000"""
"ts1-usr-esxi09.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-7b-2b"",,,,""True"",""10000"""
"ts1-usr-esxi09.tscrm.com,""vmk0"",""10.0.12.79"",""255.255.252.0"",""0c-c4-7a-de-7b-2a"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-usr-esxi09.tscrm.com,""vmk1"",""10.20.0.9"",""255.255.255.0"",""00-50-56-63-a9-44"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-usr-esxi09.tscrm.com,""vmk2"",""10.21.0.9"",""255.255.255.0"",""00-50-56-6f-2b-c4"",""dpg-vsan-vlan21"",""False"",""9000"",,"
"ts1-usr-esxi17.tscrm.com,""vmnic0"","""","""",""00-25-90-85-2b-ac"",,,,""True"",""1000"""
"ts1-usr-esxi17.tscrm.com,""vmnic1"","""","""",""00-25-90-85-2b-ad"",,,,""False"",""0"""
"ts1-usr-esxi17.tscrm.com,""vmnic2"","""","""",""00-25-90-85-2b-ae"",,,,""True"",""1000"""
"ts1-usr-esxi17.tscrm.com,""vmnic3"","""","""",""00-25-90-85-2b-af"",,,,""False"",""0"""
"ts1-usr-esxi17.tscrm.com,""vmnic4"","""","""",""68-05-ca-07-01-37"",,,,""True"",""1000"""
"ts1-usr-esxi17.tscrm.com,""vmnic5"","""","""",""a0-36-9f-37-94-9e"",,,,""False"",""0"""
"ts1-usr-esxi17.tscrm.com,""vmnic6"","""","""",""a0-36-9f-37-94-9f"",,,,""False"",""0"""
"ts1-usr-esxi17.tscrm.com,""vmk0"",""10.0.12.34"",""255.255.252.0"",""00-25-90-85-2b-ac"",""Management Network"",""False"",""1500"",,"
"ts1-usr-esxi17.tscrm.com,""vmk1"",""10.22.0.134"",""255.255.255.0"",""00-50-56-6e-7a-9a"",""vSAN"",""False"",""9000"",,"
"ts1-usr-esxi17.tscrm.com,""vmk2"",""10.20.0.134"",""255.255.255.0"",""00-50-56-6e-db-f3"",""vMotion"",""True"",""9000"",,"
"ts1-usr-esxi01.tscrm.com,""vmnic0"","""","""",""00-25-90-2f-49-9c"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmnic1"","""","""",""00-25-90-2f-49-9d"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmnic2"","""","""",""00-25-90-2f-49-9e"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmnic3"","""","""",""00-25-90-2f-49-9f"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmnic4"","""","""",""68-05-ca-09-0c-10"",,,,""False"",""0"""
"ts1-usr-esxi01.tscrm.com,""vmnic5"","""","""",""a0-36-9f-14-f2-88"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmnic6"","""","""",""a0-36-9f-14-f2-89"",,,,""True"",""1000"""
"ts1-usr-esxi01.tscrm.com,""vmk0"",""10.0.12.51"",""255.255.252.0"",""a0-36-9f-14-f2-88"",""Management Network"",""False"",""1500"",,"
"ts1-usr-esxi01.tscrm.com,""vmk3"",""10.22.0.11"",""255.255.255.0"",""00-50-56-60-e3-26"",""VSAN-01"",""False"",""9000"",,"
"ts1-usr-esxi01.tscrm.com,""vmk4"",""10.20.0.1"",""255.255.255.0"",""00-50-56-68-15-ee"",""vMotion-01"",""True"",""9000"",,"
"ts1-usr-esxi05.tscrm.com,""vmnic0"","""","""",""00-25-90-2f-71-c4"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic1"","""","""",""00-25-90-2f-71-c5"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic2"","""","""",""00-25-90-2f-71-c6"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic3"","""","""",""00-25-90-2f-71-c7"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic4"","""","""",""68-05-ca-05-ed-92"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic5"","""","""",""a0-36-9f-07-6f-e2"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmnic6"","""","""",""a0-36-9f-07-6f-e3"",,,,""True"",""1000"""
"ts1-usr-esxi05.tscrm.com,""vmk0"",""10.0.12.55"",""255.255.252.0"",""a0-36-9f-07-6f-e3"",""Management Network"",""False"",""1500"",,"
"ts1-usr-esxi05.tscrm.com,""vmk3"",""10.22.0.15"",""255.255.255.0"",""00-50-56-61-1b-e4"",""vSAN-01"",""False"",""9000"",,"
"ts1-usr-esxi05.tscrm.com,""vmk5"",""10.20.0.5"",""255.255.255.0"",""00-50-56-63-36-e7"",""vMotion"",""True"",""9000"",,"
"ts1-usr-esxi04.tscrm.com,""vmnic0"","""","""",""00-25-90-2f-49-a4"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic1"","""","""",""00-25-90-2f-49-a5"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic2"","""","""",""00-25-90-2f-49-a6"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic3"","""","""",""00-25-90-2f-49-a7"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic4"","""","""",""68-05-ca-05-99-c6"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic5"","""","""",""a0-36-9f-14-f2-4c"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmnic6"","""","""",""a0-36-9f-14-f2-4d"",,,,""True"",""1000"""
"ts1-usr-esxi04.tscrm.com,""vmk0"",""10.0.12.54"",""255.255.252.0"",""a0-36-9f-14-f2-4c"",""Management Network1"",""False"",""1500"",,"
"ts1-usr-esxi04.tscrm.com,""vmk3"",""10.22.0.14"",""255.255.255.0"",""00-50-56-63-8c-5b"",""vSAN"",""False"",""9000"",,"
"ts1-usr-esxi04.tscrm.com,""vmk5"",""10.20.0.4"",""255.255.255.0"",""00-50-56-6a-e4-58"",""vMotion"",""True"",""9000"",,"
"ts1-usr-esxi02.tscrm.com,""vmnic0"","""","""",""00-25-90-4f-27-58"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmnic1"","""","""",""00-25-90-4f-27-59"",,,,""False"",""0"""
"ts1-usr-esxi02.tscrm.com,""vmnic2"","""","""",""00-25-90-4f-27-5a"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmnic3"","""","""",""00-25-90-4f-27-5b"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmnic4"","""","""",""68-05-ca-09-17-f2"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmnic5"","""","""",""a0-36-9f-03-ef-0a"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmnic6"","""","""",""a0-36-9f-03-ef-0b"",,,,""True"",""1000"""
"ts1-usr-esxi02.tscrm.com,""vmk0"",""10.0.12.52"",""255.255.252.0"",""a0-36-9f-03-ef-0a"",""Management Network"",""False"",""1500"",,"
"ts1-usr-esxi02.tscrm.com,""vmk3"",""10.22.0.12"",""255.255.255.0"",""00-50-56-69-df-f2"",""VSAN-01"",""False"",""9000"",,"
"ts1-usr-esxi02.tscrm.com,""vmk5"",""10.20.0.2"",""255.255.255.0"",""00-50-56-69-6c-4e"",""vMotion"",""True"",""9000"",,"
"ts1-usr-esxi03.tscrm.com,""vmnic0"","""","""",""00-25-90-2f-71-cc"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic1"","""","""",""00-25-90-2f-71-cd"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic2"","""","""",""00-25-90-2f-71-ce"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic3"","""","""",""00-25-90-2f-71-cf"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic4"","""","""",""68-05-ca-09-17-f5"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic5"","""","""",""00-25-90-9c-25-ec"",,,,""True"",""1000"""
"ts1-usr-esxi03.tscrm.com,""vmnic6"","""","""",""00-25-90-9c-25-ed"",,,,""False"",""0"""
"ts1-usr-esxi03.tscrm.com,""vmk0"",""10.0.12.53"",""255.255.252.0"",""00-25-90-9c-25-ec"",""Management Network"",""False"",""1500"",,"
"ts1-usr-esxi03.tscrm.com,""vmk3"",""10.22.0.13"",""255.255.255.0"",""00-50-56-63-86-1b"",""VSAN-01"",""False"",""9000"",,"
"ts1-usr-esxi03.tscrm.com,""vmk5"",""10.20.0.3"",""255.255.255.0"",""00-50-56-68-ad-87"",""vMotion"",""True"",""9000"",,"
"ts1-srv-esxi21.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-d6"",,,,""True"",""10000"""
"ts1-srv-esxi21.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-d7"",,,,""True"",""10000"""
"ts1-srv-esxi21.tscrm.com,""vmk0"",""10.0.12.93"",""255.255.252.0"",""0c-c4-7a-de-d9-d6"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi21.tscrm.com,""vmk1"",""10.20.0.21"",""255.255.255.0"",""00-50-56-6c-23-17"",""dpg-vmotion-vlan20"",""True"",""1500"",,"
"ts1-srv-esxi21.tscrm.com,""vmk2"",""10.23.0.21"",""255.255.255.0"",""00-50-56-68-82-81"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi20.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-db-38"",,,,""True"",""10000"""
"ts1-srv-esxi20.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-db-39"",,,,""True"",""10000"""
"ts1-srv-esxi20.tscrm.com,""vmk0"",""10.0.12.92"",""255.255.252.0"",""0c-c4-7a-de-db-38"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi20.tscrm.com,""vmk1"",""10.20.0.20"",""255.255.255.0"",""00-50-56-6c-0e-40"",""dpg-vmotion-vlan20"",""True"",""1500"",,"
"ts1-srv-esxi20.tscrm.com,""vmk2"",""10.23.0.20"",""255.255.255.0"",""00-50-56-67-f6-96"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi20.tscrm.com,""vmk3"",""10.0.15.21"",""255.255.252.0"",""00-50-56-6b-5b-02"",""dpg-iscsi09-vlan111"",""False"",""9000"",,"
"ts1-srv-esxi20.tscrm.com,""vmk4"",""192.168.131.101"",""255.255.255.0"",""00-50-56-68-ef-ce"",""dpg-iscsi09-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi23.tscrm.com,""vmnic0"","""","""",""ac-1f-6b-0b-33-c4"",,,,""True"",""10000"""
"ts1-srv-esxi23.tscrm.com,""vmnic1"","""","""",""ac-1f-6b-0b-33-c5"",,,,""True"",""10000"""
"ts1-srv-esxi23.tscrm.com,""vmk0"",""10.0.12.95"",""255.255.252.0"",""ac-1f-6b-0b-33-c4"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi23.tscrm.com,""vmk1"",""10.20.0.23"",""255.255.255.0"",""00-50-56-60-fc-e8"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi23.tscrm.com,""vmk2"",""10.23.0.23"",""255.255.255.0"",""00-50-56-6a-1a-09"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi22.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-d4"",,,,""True"",""10000"""
"ts1-srv-esxi22.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-d5"",,,,""True"",""10000"""
"ts1-srv-esxi22.tscrm.com,""vmk0"",""10.0.12.94"",""255.255.252.0"",""0c-c4-7a-de-d9-d4"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi22.tscrm.com,""vmk1"",""10.20.0.22"",""255.255.255.0"",""00-50-56-66-7a-c3"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi22.tscrm.com,""vmk2"",""10.23.0.22"",""255.255.255.0"",""00-50-56-63-ef-2a"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-d8"",,,,""True"",""10000"""
"ts1-srv-esxi19.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-d9"",,,,""True"",""10000"""
"ts1-srv-esxi19.tscrm.com,""vmk0"",""10.0.12.91"",""255.255.252.0"",""0c-c4-7a-de-d9-d8"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk1"",""10.20.0.19"",""255.255.255.0"",""00-50-56-60-cc-f3"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmk2"",""10.23.0.19"",""255.255.255.0"",""00-50-56-6d-75-c4"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmk3"",""10.0.12.137"",""255.255.255.0"",""00-50-56-6c-57-f5"",""dpg-iscsi09-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk4"",""10.11.0.19"",""255.255.255.0"",""00-50-56-6b-13-08"",""dpg-iscsi01-vlan11"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk5"",""10.12.0.19"",""255.255.255.0"",""00-50-56-61-59-70"",""dpg-iscsi02-vlan12"",""False"",""1500"",,"
"ts1-srv-esxi17.tscrm.com,""vmnic0"","""","""",""ac-1f-6b-05-47-34"",,,,""True"",""10000"""
"ts1-srv-esxi17.tscrm.com,""vmnic1"","""","""",""ac-1f-6b-05-47-35"",,,,""True"",""10000"""
"ts1-srv-esxi17.tscrm.com,""vmk0"",""10.0.12.88"",""255.255.252.0"",""ac-1f-6b-05-47-34"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi17.tscrm.com,""vmk1"",""10.20.0.16"",""255.255.255.0"",""00-50-56-6e-4a-91"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi17.tscrm.com,""vmk2"",""10.23.0.16"",""255.255.255.0"",""00-50-56-6a-1d-e5"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi18.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-dc"",,,,""True"",""10000"""
"ts1-srv-esxi18.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-dd"",,,,""True"",""10000"""
"ts1-srv-esxi18.tscrm.com,""vmk0"",""10.0.12.90"",""255.255.252.0"",""0c-c4-7a-de-d9-dc"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi18.tscrm.com,""vmk1"",""10.20.0.18"",""255.255.255.0"",""00-50-56-6d-19-7e"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi18.tscrm.com,""vmk2"",""10.23.0.18"",""255.255.255.0"",""00-50-56-68-fa-6b"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"Polycom Creatio (Katherine),"""","""",""10.10.20.240"",""00-E0-DB-45-B0-EF"",,,,""True"",""10000"""
"Polycom Creatio Boston,"""","""",""10.10.20.241"",""00-e0-db-4e-8d-10"",,,,""True"",""10000"""